series,model,origin,step,yhat
s7,seasonal_naive,3336,21,5951.606061
s7,seasonal_naive,3336,22,6193.179014
s7,seasonal_naive,3336,23,6256.992256
s7,seasonal_naive,3360,0,5551.711588
s7,seasonal_naive,3360,1,5722.668311
s7,seasonal_naive,3360,2,6130.177932
s7,seasonal_naive,3360,3,4811.189315
s7,seasonal_naive,3360,4,4339.561597
s7,seasonal_naive,3360,5,3774.971078
s7,seasonal_naive,3360,6,3131.171817
s7,seasonal_naive,3360,7,3716.189383
s7,seasonal_naive,3360,8,3086.454230
s7,seasonal_naive,3360,9,3029.486348
s7,seasonal_naive,3360,10,3536.122043
s7,seasonal_naive,3360,11,3856.134498
s7,seasonal_naive,3360,12,2888.706224
s7,seasonal_naive,3360,13,3863.183341
s7,seasonal_naive,3360,14,4101.407487
s7,seasonal_naive,3360,15,4468.355146
s7,seasonal_naive,3360,16,4969.437399
s7,seasonal_naive,3360,17,5268.594870
s7,seasonal_naive,3360,18,6264.833467
s7,seasonal_naive,3360,19,6309.102210
s7,seasonal_naive,3360,20,6512.091778
s7,seasonal_naive,3360,21,7016.217383
s7,seasonal_naive,3360,22,6974.036141
s7,seasonal_naive,3360,23,6783.891744
s7,seasonal_naive,3384,0,6584.014674
s7,seasonal_naive,3384,1,6820.288902
s7,seasonal_naive,3384,2,6050.890276
s7,seasonal_naive,3384,3,5445.305320
s7,seasonal_naive,3384,4,4751.025085
s7,seasonal_naive,3384,5,4497.749582
s7,seasonal_naive,3384,6,3854.297730
s7,seasonal_naive,3384,7,3911.270656
s7,seasonal_naive,3384,8,3703.197464
s7,seasonal_naive,3384,9,2749.054383
s7,seasonal_naive,3384,10,3416.115378
s7,seasonal_naive,3384,11,3703.705572
s7,seasonal_naive,3384,12,3719.609336
s7,seasonal_naive,3384,13,3615.591713
s7,seasonal_naive,3384,14,4745.896090
s7,seasonal_naive,3384,15,4489.337776
s7,seasonal_naive,3384,16,4755.366692
s7,seasonal_naive,3384,17,5253.795012
s7,seasonal_naive,3384,18,6036.637036
s7,seasonal_naive,3384,19,6735.256197
s7,seasonal_naive,3384,20,7068.289422
s7,seasonal_naive,3384,21,6905.618816
s7,seasonal_naive,3384,22,6473.850567
s7,seasonal_naive,3384,23,6592.236736
s7,seasonal_naive,3408,0,6328.038236
s7,seasonal_naive,3408,1,6292.309368
s7,seasonal_naive,3408,2,5374.797350
s7,seasonal_naive,3408,3,5597.898289
s7,seasonal_naive,3408,4,5324.281830
s7,seasonal_naive,3408,5,4592.425601
s7,seasonal_naive,3408,6,4374.220890
s7,seasonal_naive,3408,7,3522.085944
s7,seasonal_naive,3408,8,3056.654346
s7,seasonal_naive,3408,9,3152.019894
s7,seasonal_naive,3408,10,3696.573569
s7,seasonal_naive,3408,11,3695.320526
s7,seasonal_naive,3408,12,3337.674363
s7,seasonal_naive,3408,13,4165.433742
s7,seasonal_naive,3408,14,3975.484727
s7,seasonal_naive,3408,15,5002.918749
s7,seasonal_naive,3408,16,5071.303092
s7,seasonal_naive,3408,17,5170.852090
s7,seasonal_naive,3408,18,5990.671868
s7,seasonal_naive,3408,19,5779.318402
s7,seasonal_naive,3408,20,5969.377130
s7,seasonal_naive,3408,21,5934.633779
s7,seasonal_naive,3408,22,6552.413616
s7,seasonal_naive,3408,23,6355.517724
s7,seasonal_naive,3432,0,6143.979938
s7,seasonal_naive,3432,1,5724.088262
s7,seasonal_naive,3432,2,5972.757623
s7,seasonal_naive,3432,3,4884.223113
s7,seasonal_naive,3432,4,4303.854254
s7,seasonal_naive,3432,5,4506.048618
s7,seasonal_naive,3432,6,4120.435827
s7,seasonal_naive,3432,7,3360.347011
s7,seasonal_naive,3432,8,2340.063089
s7,seasonal_naive,3432,9,2531.337939
s7,seasonal_naive,3432,10,2861.022712
s7,seasonal_naive,3432,11,2684.908720
s7,seasonal_naive,3432,12,3356.791510
s7,seasonal_naive,3432,13,2593.575807
s7,seasonal_naive,3432,14,3624.919028
s7,seasonal_naive,3432,15,3559.488083
s7,seasonal_naive,3432,16,4646.153919
s7,seasonal_naive,3432,17,4578.173149
s7,seasonal_naive,3432,18,5342.506471
s7,seasonal_naive,3432,19,5088.160422
s7,seasonal_naive,3432,20,5066.432191
s7,seasonal_naive,3432,21,5308.777254
s7,seasonal_naive,3432,22,5508.413755
s7,seasonal_naive,3432,23,5273.282709
s7,seasonal_naive,3456,0,5836.552759
s7,seasonal_naive,3456,1,5579.607031
s7,seasonal_naive,3456,2,4825.498482
s7,seasonal_naive,3456,3,3930.629996
s7,seasonal_naive,3456,4,3772.951083
s7,seasonal_naive,3456,5,3105.257312
s7,seasonal_naive,3456,6,3402.669142
s7,seasonal_naive,3456,7,2630.109882
s7,seasonal_naive,3456,8,2393.984912
s7,seasonal_naive,3456,9,1894.435245
s7,seasonal_naive,3456,10,1260.301981
s7,seasonal_naive,3456,11,1727.558898
s7,seasonal_naive,3456,12,1762.411093
s7,seasonal_naive,3456,13,2531.236074
s7,seasonal_naive,3456,14,2776.722433
s7,seasonal_naive,3456,15,2866.107116
s7,seasonal_naive,3456,16,3438.254371
s7,seasonal_naive,3456,17,4542.352397
s7,seasonal_naive,3456,18,4071.869601
s7,seasonal_naive,3456,19,4428.116385
s7,seasonal_naive,3456,20,4925.397756
s7,seasonal_naive,3456,21,4921.749603
s7,seasonal_naive,3456,22,5061.109071
s7,seasonal_naive,3456,23,5321.948058
s7,seasonal_naive,3480,0,5553.598744
s7,seasonal_naive,3480,1,4060.593043
s7,seasonal_naive,3480,2,4303.826115
s7,seasonal_naive,3480,3,3903.547296
s7,seasonal_naive,3480,4,3410.912741
s7,seasonal_naive,3480,5,2927.788136
s7,seasonal_naive,3480,6,2459.640189
s7,seasonal_naive,3480,7,2568.308999
s7,seasonal_naive,3480,8,1791.724994
s7,seasonal_naive,3480,9,1741.333744
s7,seasonal_naive,3480,10,1733.160945
s7,seasonal_naive,3480,11,1836.881138
s7,seasonal_naive,3480,12,1922.021035
s7,seasonal_naive,3480,13,2609.027021
s7,seasonal_naive,3480,14,2628.995724
s7,seasonal_naive,3480,15,3118.706950
s7,seasonal_naive,3480,16,3498.590566
s7,seasonal_naive,3480,17,3628.658944
s7,seasonal_naive,3480,18,4116.466683
s7,seasonal_naive,3480,19,4410.558343
s7,seasonal_naive,3480,20,5126.401938
s7,seasonal_naive,3480,21,5000.529993
s7,seasonal_naive,3480,22,4954.488526
s7,seasonal_naive,3480,23,5359.858288
s7,daily_naive,3264,0,6328.038236
s7,daily_naive,3264,1,6292.309368
s7,daily_naive,3264,2,5374.797350
s7,daily_naive,3264,3,5597.898289
s7,daily_naive,3264,4,5324.281830
s7,daily_naive,3264,5,4592.425601
s7,daily_naive,3264,6,4374.220890
s7,daily_naive,3264,7,3522.085944
s7,daily_naive,3264,8,3056.654346
s7,daily_naive,3264,9,3152.019894
s7,daily_naive,3264,10,3696.573569
s7,daily_naive,3264,11,3695.320526
s7,daily_naive,3264,12,3337.674363
s7,daily_naive,3264,13,4165.433742
s7,daily_naive,3264,14,3975.484727
s7,daily_naive,3264,15,5002.918749
s7,daily_naive,3264,16,5071.303092
s7,daily_naive,3264,17,5170.852090
s7,daily_naive,3264,18,5990.671868
s7,daily_naive,3264,19,5779.318402
s7,daily_naive,3264,20,5969.377130
s7,daily_naive,3264,21,5934.633779
s7,daily_naive,3264,22,6552.413616
s7,daily_naive,3264,23,6355.517724
s7,daily_naive,3288,0,6143.979938
s7,daily_naive,3288,1,5724.088262
s7,daily_naive,3288,2,5972.757623
s7,daily_naive,3288,3,4884.223113
s7,daily_naive,3288,4,4303.854254
s7,daily_naive,3288,5,4506.048618
s7,daily_naive,3288,6,4120.435827
s7,daily_naive,3288,7,3360.347011
s7,daily_naive,3288,8,2340.063089
s7,daily_naive,3288,9,2531.337939
s7,daily_naive,3288,10,2861.022712
s7,daily_naive,3288,11,2684.908720
s7,daily_naive,3288,12,3356.791510
s7,daily_naive,3288,13,2593.575807
s7,daily_naive,3288,14,3624.919028
s7,daily_naive,3288,15,3559.488083
s7,daily_naive,3288,16,4646.153919
s7,daily_naive,3288,17,4578.173149
s7,daily_naive,3288,18,5342.506471
s7,daily_naive,3288,19,5088.160422
s7,daily_naive,3288,20,5066.432191
s7,daily_naive,3288,21,5308.777254
s7,daily_naive,3288,22,5508.413755
s7,daily_naive,3288,23,5273.282709
s7,daily_naive,3312,0,5836.552759
s7,daily_naive,3312,1,5579.607031
s7,daily_naive,3312,2,4825.498482
s7,daily_naive,3312,3,3930.629996
s7,daily_naive,3312,4,3772.951083
s7,daily_naive,3312,5,3105.257312
s7,daily_naive,3312,6,3402.669142
s7,daily_naive,3312,7,2630.109882
s7,daily_naive,3312,8,2393.984912
s7,daily_naive,3312,9,1894.435245
s7,daily_naive,3312,10,1260.301981
s7,daily_naive,3312,11,1727.558898
s7,daily_naive,3312,12,1762.411093
s7,daily_naive,3312,13,2531.236074
s7,daily_naive,3312,14,2776.722433
s7,daily_naive,3312,15,2866.107116
s7,daily_naive,3312,16,3438.254371
s7,daily_naive,3312,17,4542.352397
s7,daily_naive,3312,18,4071.869601
s7,daily_naive,3312,19,4428.116385
s7,daily_naive,3312,20,4925.397756
s7,daily_naive,3312,21,4921.749603
s7,daily_naive,3312,22,5061.109071
s7,daily_naive,3312,23,5321.948058
s7,daily_naive,3336,0,5553.598744
s7,daily_naive,3336,1,4060.593043
s7,daily_naive,3336,2,4303.826115
s7,daily_naive,3336,3,3903.547296
s7,daily_naive,3336,4,3410.912741
s7,daily_naive,3336,5,2927.788136
s7,daily_naive,3336,6,2459.640189
s7,daily_naive,3336,7,2568.308999
s7,daily_naive,3336,8,1791.724994
s7,daily_naive,3336,9,1741.333744
s7,daily_naive,3336,10,1733.160945
s7,daily_naive,3336,11,1836.881138
s7,daily_naive,3336,12,1922.021035
s7,daily_naive,3336,13,2609.027021
s7,daily_naive,3336,14,2628.995724
s7,daily_naive,3336,15,3118.706950
s7,daily_naive,3336,16,3498.590566
s7,daily_naive,3336,17,3628.658944
s7,daily_naive,3336,18,4116.466683
s7,daily_naive,3336,19,4410.558343
s7,daily_naive,3336,20,5126.401938
s7,daily_naive,3336,21,5000.529993
s7,daily_naive,3336,22,4954.488526
s7,daily_naive,3336,23,5359.858288
s7,daily_naive,3360,0,5303.873445
s7,daily_naive,3360,1,4260.583735
s7,daily_naive,3360,2,5112.985098
s7,daily_naive,3360,3,4147.379727
s7,daily_naive,3360,4,3676.801836
s7,daily_naive,3360,5,3659.061657
s7,daily_naive,3360,6,2925.500785
s7,daily_naive,3360,7,2363.430712
s7,daily_naive,3360,8,3082.462790
s7,daily_naive,3360,9,1812.730149
s7,daily_naive,3360,10,2120.810915
s7,daily_naive,3360,11,2535.932729
s7,daily_naive,3360,12,2078.460132
s7,daily_naive,3360,13,2717.200537
s7,daily_naive,3360,14,3273.886335
s7,daily_naive,3360,15,4415.365401
s7,daily_naive,3360,16,3756.761614
s7,daily_naive,3360,17,4524.807539
s7,daily_naive,3360,18,5214.295660
s7,daily_naive,3360,19,5402.136715
s7,daily_naive,3360,20,5263.238523
s7,daily_naive,3360,21,6020.360668
s7,daily_naive,3360,22,6005.063111
s7,daily_naive,3360,23,6092.552836
s7,daily_naive,3384,0,6186.679122
s7,daily_naive,3384,1,5902.232927
s7,daily_naive,3384,2,5367.223719
s7,daily_naive,3384,3,4949.168347
s7,daily_naive,3384,4,4048.996162
s7,daily_naive,3384,5,3967.372474
s7,daily_naive,3384,6,3706.452698
s7,daily_naive,3384,7,3168.135091
s7,daily_naive,3384,8,3099.085527
s7,daily_naive,3384,9,2641.706194
s7,daily_naive,3384,10,3429.087015
s7,daily_naive,3384,11,3733.035258
s7,daily_naive,3384,12,3060.716206
s7,daily_naive,3384,13,3637.674354
s7,daily_naive,3384,14,3805.645066
s7,daily_naive,3384,15,4765.932106
s7,daily_naive,3384,16,4953.931731
s7,daily_naive,3384,17,5302.676771
s7,daily_naive,3384,18,5639.204199
s7,daily_naive,3384,19,6140.014926
s7,daily_naive,3384,20,6047.630017
s7,daily_naive,3384,21,6818.391428
s7,daily_naive,3384,22,6417.994149
s7,daily_naive,3384,23,6808.741380
s7,daily_naive,3408,0,6515.100361
s7,daily_naive,3408,1,6591.570406
s7,daily_naive,3408,2,5868.437092
s7,daily_naive,3408,3,5827.965399
s7,daily_naive,3408,4,4727.583395
s7,daily_naive,3408,5,4825.447275
s7,daily_naive,3408,6,4137.926233
s7,daily_naive,3408,7,3940.143560
s7,daily_naive,3408,8,3638.361985
s7,daily_naive,3408,9,3777.738472
s7,daily_naive,3408,10,2712.656664
s7,daily_naive,3408,11,3590.355508
s7,daily_naive,3408,12,3146.086268
s7,daily_naive,3408,13,4359.738461
s7,daily_naive,3408,14,3627.600223
s7,daily_naive,3408,15,4382.462552
s7,daily_naive,3408,16,4600.891685
s7,daily_naive,3408,17,6190.512030
s7,daily_naive,3408,18,5596.439524
s7,daily_naive,3408,19,6434.852033
s7,daily_naive,3408,20,6480.983538
s7,daily_naive,3408,21,6212.122709
s7,daily_naive,3408,22,6768.272240
s7,daily_naive,3408,23,7046.363546
s7,daily_naive,3432,0,6573.300300
s7,daily_naive,3432,1,6677.560611
s7,daily_naive,3432,2,5860.992448
s7,daily_naive,3432,3,5561.396437
s7,daily_naive,3432,4,4968.767995
s7,daily_naive,3432,5,4761.758996
s7,daily_naive,3432,6,4869.747478
s7,daily_naive,3432,7,3970.100726
s7,daily_naive,3432,8,3624.770388
s7,daily_naive,3432,9,3158.087340
s7,daily_naive,3432,10,3036.958389
s7,daily_naive,3432,11,3844.636520
s7,daily_naive,3432,12,3111.449547
s7,daily_naive,3432,13,3435.418568
s7,daily_naive,3432,14,4053.607677
s7,daily_naive,3432,15,4334.533371
s7,daily_naive,3432,16,5579.001784
s7,daily_naive,3432,17,4510.741956
s7,daily_naive,3432,18,5840.867948
s7,daily_naive,3432,19,6291.830197
s7,daily_naive,3432,20,5905.521872
s7,daily_naive,3432,21,6212.462228
s7,daily_naive,3432,22,6612.401784
s7,daily_naive,3432,23,6935.550883
s7,daily_naive,3456,0,5853.251864
s7,daily_naive,3456,1,5320.995211
s7,daily_naive,3456,2,5812.324593
s7,daily_naive,3456,3,5555.492985
s7,daily_naive,3456,4,4437.732842
s7,daily_naive,3456,5,3313.388359
s7,daily_naive,3456,6,4130.977288
s7,daily_naive,3456,7,3175.103831
s7,daily_naive,3456,8,3327.285760
s7,daily_naive,3456,9,2723.075430
s7,daily_naive,3456,10,2520.260191
s7,daily_naive,3456,11,2523.020638
s7,daily_naive,3456,12,3328.997386
s7,daily_naive,3456,13,3559.233355
s7,daily_naive,3456,14,2654.137446
s7,daily_naive,3456,15,3452.896402
s7,daily_naive,3456,16,4802.664951
s7,daily_naive,3456,17,4477.457122
s7,daily_naive,3456,18,4518.264846
s7,daily_naive,3456,19,5312.909265
s7,daily_naive,3456,20,5514.944822
s7,daily_naive,3456,21,5657.981145
s7,daily_naive,3456,22,5552.238803
s7,daily_naive,3456,23,5519.659257
s7,daily_naive,3480,0,5265.586514
s7,daily_naive,3480,1,5233.172619
s7,daily_naive,3480,2,4451.217559
s7,daily_naive,3480,3,4187.283763
s7,daily_naive,3480,4,3764.090964
s7,daily_naive,3480,5,3791.820949
s7,daily_naive,3480,6,3030.154172
s7,daily_naive,3480,7,2483.386401
s7,daily_naive,3480,8,2410.100576
s7,daily_naive,3480,9,2172.202685
s7,daily_naive,3480,10,2328.610812
s7,daily_naive,3480,11,2167.976214
s7,daily_naive,3480,12,2765.703019
s7,daily_naive,3480,13,2867.108044
s7,daily_naive,3480,14,2729.310501
s7,daily_naive,3480,15,2999.550269
s7,daily_naive,3480,16,3876.436966
s7,daily_naive,3480,17,4180.459861
s7,daily_naive,3480,18,4369.965490
s7,daily_naive,3480,19,4235.424668
s7,daily_naive,3480,20,4372.472760
s7,daily_naive,3480,21,5282.796828
s7,daily_naive,3480,22,5474.619070
s7,daily_naive,3480,23,5415.704498
s8,seasonal_naive,3336,0,10465.855545
s8,seasonal_naive,3336,1,10145.567999
s8,seasonal_naive,3336,2,10241.721211
s8,seasonal_naive,3336,3,8177.431279
s8,seasonal_naive,3336,4,6375.852707
s8,seasonal_naive,3336,5,7278.811446
s8,seasonal_naive,3336,6,5248.442123
s8,seasonal_naive,3336,7,5887.058726
s8,seasonal_naive,3336,8,4534.777445
s8,seasonal_naive,3336,9,3448.220773
s8,seasonal_naive,3336,10,4216.550828
s8,seasonal_naive,3336,11,4678.555125
s8,seasonal_naive,3336,12,6206.162545
s8,seasonal_naive,3336,13,7237.376594
s8,seasonal_naive,3336,14,7246.940159
s8,seasonal_naive,3336,15,8468.951240
s8,seasonal_naive,3336,16,8770.231808
s8,seasonal_naive,3336,17,10802.587869
s8,seasonal_naive,3336,18,11360.889543
s8,seasonal_naive,3336,19,10835.133067
s8,seasonal_naive,3336,20,13051.528551
s8,seasonal_naive,3336,21,13445.084807
s8,seasonal_naive,3336,22,12519.721755
s8,seasonal_naive,3336,23,13229.458086
s8,seasonal_naive,3360,0,13284.385812
s8,seasonal_naive,3360,1,12756.924391
s8,seasonal_naive,3360,2,10652.903356
s8,seasonal_naive,3360,3,9467.055967
s8,seasonal_naive,3360,4,9060.170270
s8,seasonal_naive,3360,5,8798.806771
s8,seasonal_naive,3360,6,7324.165804
s8,seasonal_naive,3360,7,7063.111862
s8,seasonal_naive,3360,8,5480.738390
s8,seasonal_naive,3360,9,6795.772240
s8,seasonal_naive,3360,10,6932.235357
s8,seasonal_naive,3360,11,6882.690242
s8,seasonal_naive,3360,12,7457.346831
s8,seasonal_naive,3360,13,8245.022954
s8,seasonal_naive,3360,14,9729.934853
s8,seasonal_naive,3360,15,10357.820992
s8,seasonal_naive,3360,16,11743.681282
s8,seasonal_naive,3360,17,12976.207182
s8,seasonal_naive,3360,18,12997.096831
s8,seasonal_naive,3360,19,14174.719888
s8,seasonal_naive,3360,20,13752.587620
s8,seasonal_naive,3360,21,13928.390140
s8,seasonal_naive,3360,22,13956.055139
s8,seasonal_naive,3360,23,13305.179097
s8,seasonal_naive,3384,0,13012.980372
s8,seasonal_naive,3384,1,12767.806601
s8,seasonal_naive,3384,2,11670.884472
s8,seasonal_naive,3384,3,10058.357253
s8,seasonal_naive,3384,4,10074.875763
s8,seasonal_naive,3384,5,9055.901168
s8,seasonal_naive,3384,6,8892.992038
s8,seasonal_naive,3384,7,7503.731338
s8,seasonal_naive,3384,8,7555.702519
s8,seasonal_naive,3384,9,6854.281229
s8,seasonal_naive,3384,10,6983.719763
s8,seasonal_naive,3384,11,8441.600785
s8,seasonal_naive,3384,12,8999.659230
s8,seasonal_naive,3384,13,9534.424543
s8,seasonal_naive,3384,14,9507.506146
s8,seasonal_naive,3384,15,12716.553358
s8,seasonal_naive,3384,16,12177.795840
s8,seasonal_naive,3384,17,13034.329162
s8,seasonal_naive,3384,18,14782.202501
s8,seasonal_naive,3384,19,13104.689210
s8,seasonal_naive,3384,20,15376.975943
s8,seasonal_naive,3384,21,14684.844848
s8,seasonal_naive,3384,22,14260.942463
s8,seasonal_naive,3384,23,15043.667162
s8,seasonal_naive,3408,0,12573.605619
s8,seasonal_naive,3408,1,12021.804275
s8,seasonal_naive,3408,2,12843.613406
s8,seasonal_naive,3408,3,8975.178900
s8,seasonal_naive,3408,4,9590.960040
s8,seasonal_naive,3408,5,8356.133704
s8,seasonal_naive,3408,6,8061.730829
s8,seasonal_naive,3408,7,7314.180122
s8,seasonal_naive,3408,8,6872.263798
s8,seasonal_naive,3408,9,7630.942581
s8,seasonal_naive,3408,10,7303.394725
s8,seasonal_naive,3408,11,7547.051513
s8,seasonal_naive,3408,12,7115.715925
s8,seasonal_naive,3408,13,9385.184391
s8,seasonal_naive,3408,14,10536.867378
s8,seasonal_naive,3408,15,10322.195214
s8,seasonal_naive,3408,16,12092.531406
s8,seasonal_naive,3408,17,12338.700030
s8,seasonal_naive,3408,18,13043.952783
s8,seasonal_naive,3408,19,14833.886333
s8,seasonal_naive,3408,20,14661.949493
s8,seasonal_naive,3408,21,14513.560474
s8,seasonal_naive,3408,22,13455.086032
s8,seasonal_naive,3408,23,13031.369128
s8,seasonal_naive,3432,0,11590.275216
s8,seasonal_naive,3432,1,11372.368998
s8,seasonal_naive,3432,2,10796.358081
s8,seasonal_naive,3432,3,9078.797113
s8,seasonal_naive,3432,4,9783.122474
s8,seasonal_naive,3432,5,8294.754335
s8,seasonal_naive,3432,6,7360.599717
s8,seasonal_naive,3432,7,5991.368844
s8,seasonal_naive,3432,8,7346.032945
s8,seasonal_naive,3432,9,5676.563477
s8,seasonal_naive,3432,10,5489.823401
s8,seasonal_naive,3432,11,6761.041668
s8,seasonal_naive,3432,12,7235.658220
s8,seasonal_naive,3432,13,7828.922491
s8,seasonal_naive,3432,14,8450.369827
s8,seasonal_naive,3432,15,9393.985232
s8,seasonal_naive,3432,16,9723.759865
s8,seasonal_naive,3432,17,10861.409498
s8,seasonal_naive,3432,18,12582.949198
s8,seasonal_naive,3432,19,12119.465475
s8,seasonal_naive,3432,20,12549.379933
s8,seasonal_naive,3432,21,13319.142240
s8,seasonal_naive,3432,22,12082.613637
s8,seasonal_naive,3432,23,12201.164389
s8,seasonal_naive,3456,0,10451.173439
s8,seasonal_naive,3456,1,11041.089864
s8,seasonal_naive,3456,2,9992.789616
s8,seasonal_naive,3456,3,8849.174403
s8,seasonal_naive,3456,4,7899.490793
s8,seasonal_naive,3456,5,6053.767346
s8,seasonal_naive,3456,6,6042.355743
s8,seasonal_naive,3456,7,3893.254790
s8,seasonal_naive,3456,8,3361.606724
s8,seasonal_naive,3456,9,3848.133999
s8,seasonal_naive,3456,10,3476.101468
s8,seasonal_naive,3456,11,4742.429394
s8,seasonal_naive,3456,12,6453.734666
s8,seasonal_naive,3456,13,5474.523950
s8,seasonal_naive,3456,14,6649.997019
s8,seasonal_naive,3456,15,7076.786677
s8,seasonal_naive,3456,16,9343.954124
s8,seasonal_naive,3456,17,10236.669328
s8,seasonal_naive,3456,18,10754.994970
s8,seasonal_naive,3456,19,10821.021887
s8,seasonal_naive,3456,20,11478.678966
s8,seasonal_naive,3456,21,12297.611276
s8,seasonal_naive,3456,22,12171.437219
s8,seasonal_naive,3456,23,11609.713054
s8,seasonal_naive,3480,0,10171.616324
s8,seasonal_naive,3480,1,9086.891398
s8,seasonal_naive,3480,2,7289.420625
s8,seasonal_naive,3480,3,7456.564871
s8,seasonal_naive,3480,4,5848.878448
s8,seasonal_naive,3480,5,4762.672321
s8,seasonal_naive,3480,6,5195.498982
s8,seasonal_naive,3480,7,4290.816167
s8,seasonal_naive,3480,8,3867.190770
s8,seasonal_naive,3480,9,4380.959599
s8,seasonal_naive,3480,10,3664.209996
s8,seasonal_naive,3480,11,2983.005642
s8,seasonal_naive,3480,12,5363.883206
s8,seasonal_naive,3480,13,6405.522262
s8,seasonal_naive,3480,14,5414.654463
s8,seasonal_naive,3480,15,8432.293494
s8,seasonal_naive,3480,16,7673.110205
s8,seasonal_naive,3480,17,9193.122419
s8,seasonal_naive,3480,18,10836.509641
s8,seasonal_naive,3480,19,11065.072355
s8,seasonal_naive,3480,20,12540.852278
s8,seasonal_naive,3480,21,12100.014908
s8,seasonal_naive,3480,22,10932.032897
s8,seasonal_naive,3480,23,10561.599554
s8,seasonal_naive,3504,0,10820.112064
s8,seasonal_naive,3504,1,8470.526497
s8,seasonal_naive,3504,2,9639.550217
s8,seasonal_naive,3504,3,7836.654538
s8,seasonal_naive,3504,4,7387.698921
s8,seasonal_naive,3504,5,5990.504092
s8,seasonal_naive,3504,6,4913.030652
s8,seasonal_naive,3504,7,5708.433221
s8,seasonal_naive,3504,8,4667.277952
s8,seasonal_naive,3504,9,5701.914300
s8,seasonal_naive,3504,10,5855.949585
s8,seasonal_naive,3504,11,7161.928636
s8,seasonal_naive,3504,12,5807.032727
s8,seasonal_naive,3504,13,7373.284653
s8,seasonal_naive,3504,14,8626.211196
s8,seasonal_naive,3504,15,9677.906190
s8,seasonal_naive,3504,16,10154.711372
s8,seasonal_naive,3504,17,9655.727558
s8,seasonal_naive,3504,18,12361.597362
s8,seasonal_naive,3504,19,12274.657859
s8,seasonal_naive,3504,20,11471.082558
s8,seasonal_naive,3504,21,13321.600790
s8,seasonal_naive,3504,22,12074.839985
s8,seasonal_naive,3504,23,11283.561684
s8,seasonal_naive,3528,0,11830.809679
s8,seasonal_naive,3528,1,11445.935510
s8,seasonal_naive,3528,2,10077.650502
s8,seasonal_naive,3528,3,9292.025394
s8,seasonal_naive,3528,4,8360.482624
s8,seasonal_naive,3528,5,7574.861713
s8,seasonal_naive,3528,6,7218.448030
s8,seasonal_naive,3528,7,6782.465086
s8,seasonal_naive,3528,8,7126.290277
s8,seasonal_naive,3528,9,4641.826672
s8,seasonal_naive,3528,10,6454.674611
s8,seasonal_naive,3528,11,6329.639070
s8,seasonal_naive,3528,12,7456.750073
s8,seasonal_naive,3528,13,8608.743207
s8,seasonal_naive,3528,14,9956.684510
s8,seasonal_naive,3528,15,11473.037550
s8,seasonal_naive,3528,16,11264.956524
s8,seasonal_naive,3528,17,11671.075003
s8,seasonal_naive,3528,18,12918.852778
s8,seasonal_naive,3528,19,14333.556277
s8,seasonal_naive,3528,20,14825.060803
s8,seasonal_naive,3528,21,15103.720449
s8,seasonal_naive,3528,22,14238.695159
s8,seasonal_naive,3528,23,14239.706804
s8,seasonal_naive,3552,0,13980.851875
s8,seasonal_naive,3552,1,13355.393514
s8,seasonal_naive,3552,2,11262.683216
s8,seasonal_naive,3552,3,10114.235901
s8,seasonal_naive,3552,4,8630.058119
s8,seasonal_naive,3552,5,8040.873149
s8,seasonal_naive,3552,6,8220.486626
s8,seasonal_naive,3552,7,7484.791813
s8,seasonal_naive,3552,8,7551.044755
s8,seasonal_naive,3552,9,7781.620487
s8,seasonal_naive,3552,10,6661.239438
s8,seasonal_naive,3552,11,8228.064533
s8,seasonal_naive,3552,12,8938.898754
s8,seasonal_naive,3552,13,10016.844408
s8,seasonal_naive,3552,14,8579.565315
s8,seasonal_naive,3552,15,11982.445032
s8,seasonal_naive,3552,16,12041.497629
s8,seasonal_naive,3552,17,11418.226164
s8,seasonal_naive,3552,18,13083.926963
s8,seasonal_naive,3552,19,15211.690372
s8,seasonal_naive,3552,20,14943.984069
s8,seasonal_naive,3552,21,14989.293955
s8,seasonal_naive,3552,22,15306.604635
s8,seasonal_naive,3552,23,15242.084690
s8,daily_naive,3336,0,10171.616324
s8,daily_naive,3336,1,9086.891398
s8,daily_naive,3336,2,7289.420625
s8,daily_naive,3336,3,7456.564871
s8,daily_naive,3336,4,5848.878448
s8,daily_naive,3336,5,4762.672321
s8,daily_naive,3336,6,5195.498982
s8,daily_naive,3336,7,4290.816167
s8,daily_naive,3336,8,3867.190770
s8,daily_naive,3336,9,4380.959599
s8,daily_naive,3336,10,3664.209996
s8,daily_naive,3336,11,2983.005642
s8,daily_naive,3336,12,5363.883206
s8,daily_naive,3336,13,6405.522262
s8,daily_naive,3336,14,5414.654463
s8,daily_naive,3336,15,8432.293494
s8,daily_naive,3336,16,7673.110205
s8,daily_naive,3336,17,9193.122419
s8,daily_naive,3336,18,10836.509641
s8,daily_naive,3336,19,11065.072355
s8,daily_naive,3336,20,12540.852278
s8,daily_naive,3336,21,12100.014908
s8,daily_naive,3336,22,10932.032897
s8,daily_naive,3336,23,10561.599554
s8,daily_naive,3360,0,10820.112064
s8,daily_naive,3360,1,8470.526497
s8,daily_naive,3360,2,9639.550217
s8,daily_naive,3360,3,7836.654538
s8,daily_naive,3360,4,7387.698921
s8,daily_naive,3360,5,5990.504092
s8,daily_naive,3360,6,4913.030652
s8,daily_naive,3360,7,5708.433221
s8,daily_naive,3360,8,4667.277952
