series,t,y
s3,603,253.220854
s3,604,263.908445
s3,605,227.463666
s3,606,243.337332
s3,607,210.370863
s3,608,180.908641
s3,609,141.261221
s3,610,145.190775
s3,611,133.084545
s3,612,77.808335
s3,613,113.485827
s3,614,114.179522
s3,615,92.071837
s3,616,98.828000
s3,617,139.000981
s3,618,133.942699
s3,619,117.158259
s3,620,150.765402
s3,621,168.881861
s3,622,188.769141
s3,623,171.194777
s3,624,235.781114
s3,625,223.911178
s3,626,242.200069
s3,627,237.548514
s3,628,248.448852
s3,629,219.548556
s3,630,197.001948
s3,631,200.361867
s3,632,194.323345
s3,633,145.986449
s3,634,152.959854
s3,635,117.232176
s3,636,89.813059
s3,637,112.363876
s3,638,69.544187
s3,639,98.994206
s3,640,80.394596
s3,641,106.287484
s3,642,94.486075
s3,643,119.418766
s3,644,170.666495
s3,645,178.288993
s3,646,196.969219
s3,647,208.439252
s3,648,238.536584
s3,649,220.726438
s3,650,231.893840
s3,651,248.666314
s3,652,233.844072
s3,653,226.952527
s3,654,223.645153
s3,655,205.861987
s3,656,185.640416
s3,657,196.215035
s3,658,166.771131
s3,659,153.324912
s3,660,119.527906
s3,661,102.527755
s3,662,82.989093
s3,663,101.743408
s3,664,80.435026
s3,665,116.053854
s3,666,153.598188
s3,667,186.692884
s3,668,197.754695
s3,669,190.883906
s3,670,234.298774
s3,671,233.537823
s3,672,275.833733
s3,673,273.115484
s3,674,295.855285
s3,675,325.120140
s3,676,295.121558
s3,677,309.009187
s3,678,261.468712
s3,679,236.892414
s3,680,244.862803
s3,681,231.652776
s3,682,176.327326
s3,683,169.561697
s3,684,131.736724
s3,685,142.088396
s3,686,155.078437
s3,687,140.423894
s3,688,139.025802
s3,689,136.983445
s3,690,181.102867
s3,691,207.037011
s3,692,225.017595
s3,693,241.517414
s3,694,238.343111
s3,695,306.167903
s3,696,293.034830
s3,697,303.268783
s3,698,323.911287
s3,699,278.733220
s3,700,308.009019
s3,701,297.429506
s3,702,291.724082
s3,703,290.032184
s3,704,256.523478
s3,705,199.293667
s3,706,203.391603
s3,707,194.265445
s3,708,178.685640
s3,709,145.400837
s3,710,133.798217
s3,711,169.057431
s3,712,170.985235
s3,713,175.377688
s3,714,162.664451
s3,715,236.541698
s3,716,181.751086
s3,717,243.071024
s3,718,302.417737
s3,719,284.443941
s3,720,305.376393
s3,721,293.172305
s3,722,339.096032
s3,723,296.548598
s3,724,315.705135
s3,725,303.074504
s3,726,268.955959
s3,727,281.371422
s3,728,223.719013
s3,729,213.785124
s3,730,203.184234
s3,731,177.923853
s3,732,176.092013
s3,733,171.702131
s3,734,145.486816
s3,735,140.145584
s3,736,144.535780
s3,737,155.988470
s3,738,188.165177
s3,739,188.456311
s3,740,217.321709
s3,741,228.970930
s3,742,235.894639
s3,743,280.170356
s3,744,263.412842
s3,745,289.496461
s3,746,317.540902
s3,747,275.196681
s3,748,285.306669
s3,749,249.249788
s3,750,250.478974
s3,751,215.338006
s3,752,211.909621
s3,753,186.717728
s3,754,175.694668
s3,755,179.184367
s3,756,141.861599
s3,757,135.633528
s3,758,117.064686
s3,759,112.133812
s3,760,106.295122
s3,761,99.496303
s3,762,142.468291
s3,763,183.898079
s3,764,184.097265
s3,765,187.393106
s3,766,241.182939
s3,767,224.742439
s3,768,235.409368
s3,769,235.307761
s3,770,243.742064
s3,771,254.252143
s3,772,283.851007
s3,773,237.201897
s3,774,208.284945
s3,775,196.036941
s3,776,180.960628
s3,777,135.179606
s3,778,143.297899
s3,779,133.231731
s3,780,111.193584
s3,781,104.026196
s3,782,67.182817
s3,783,59.478330
s3,784,111.528699
s3,785,117.891162
s3,786,89.588217
s3,787,134.824480
s3,788,151.440170
s3,789,180.110939
s3,790,194.520549
s3,791,200.988952
s3,792,226.793142
s3,793,236.611706
s3,794,238.803604
s3,795,210.088045
s3,796,186.588110
s3,797,211.638475
s3,798,183.572453
s3,799,195.884100
s3,800,183.302721
s3,801,155.313267
s3,802,125.128239
s3,803,114.164939
s3,804,117.014187
s3,805,76.300423
s3,806,97.398925
s3,807,94.091297
s3,808,92.552520
s3,809,122.314869
s3,810,102.747350
s3,811,147.900345
s3,812,138.762433
s3,813,163.006618
s3,814,179.401153
s3,815,222.609490
s3,816,216.356733
s3,817,243.917305
s3,818,231.625414
s3,819,268.251082
s3,820,276.571345
s3,821,241.779253
s3,822,251.083052
s3,823,217.032947
s3,824,223.909483
s3,825,171.166054
s3,826,125.467141
s3,827,157.498504
s3,828,117.956623
s3,829,94.029183
s3,830,95.751226
s3,831,81.292298
s3,832,111.127086
s3,833,108.253495
s3,834,165.117254
s3,835,171.380272
s3,836,155.738488
s3,837,180.519555
s3,838,217.345265
s3,839,215.363791
s3,840,260.909260
s3,841,274.202093
s3,842,269.759181
s3,843,275.209900
s3,844,288.342814
s3,845,294.436942
s3,846,282.560406
s3,847,242.716839
s3,848,237.217118
s3,849,192.249385
s3,850,191.798820
s3,851,152.980834
s3,852,166.362371
s3,853,125.474711
s3,854,125.423792
s3,855,141.672537
s3,856,157.045151
s3,857,136.488491
s3,858,166.624577
s3,859,196.438777
s3,860,219.138325
s3,861,224.011575
s3,862,260.278277
s3,863,273.703172
s3,864,316.400679
s3,865,314.495899
s3,866,290.998904
s3,867,278.119286
s3,868,310.638603
s3,869,318.531492
s3,870,288.547393
s3,871,282.590683
s3,872,241.213501
s3,873,206.784513
s3,874,220.794330
s3,875,192.560014
s3,876,187.269891
s3,877,143.795989
s3,878,163.323209
s3,879,150.265241
s3,880,178.394095
s3,881,166.427507
s3,882,180.552884
s3,883,198.785366
s3,884,248.374299
s3,885,249.358407
s3,886,256.799360
s3,887,270.601408
s3,888,284.957310
s3,889,335.440689
s3,890,288.321399
s3,891,303.624844
s3,892,321.840674
s3,893,319.771945
s3,894,283.395114
s3,895,279.748009
s3,896,258.528218
s3,897,240.499870
s3,898,204.386110
s3,899,211.003305
s3,900,172.065112
s3,901,181.688455
s3,902,132.862581
s3,903,164.178849
s3,904,133.046841
s3,905,138.228639
s3,906,183.618780
s3,907,179.141760
s3,908,218.431377
s3,909,213.801261
s3,910,275.652089
s3,911,267.077449
s3,912,262.513122
s3,913,292.847842
s3,914,308.533799
s3,915,281.056217
s3,916,295.177680
s3,917,308.099849
s3,918,273.277407
s3,919,239.879568
s3,920,209.382607
s3,921,205.396696
s3,922,150.152631
s3,923,106.051904
s3,924,127.519495
s3,925,108.647277
s3,926,146.673353
s3,927,119.180374
s3,928,104.784382
s3,929,110.626688
s3,930,150.300628
s3,931,145.492726
s3,932,168.119652
s3,933,195.451013
s3,934,217.198248
s3,935,234.233143
s3,936,248.181556
s3,937,276.596175
s3,938,287.433742
s3,939,232.835318
s3,940,294.207206
s3,941,243.686803
s3,942,245.826970
s3,943,195.032172
s3,944,190.883416
s3,945,167.167740
s3,946,144.249936
s3,947,136.832463
s3,948,117.352354
s3,949,79.511831
s3,950,87.120815
s3,951,99.511205
s3,952,103.150160
s3,953,96.206353
s3,954,110.942683
s3,955,130.262998
s3,956,134.566294
s3,957,151.997079
s3,958,217.497125
s3,959,203.905800
s3,960,226.399973
s3,961,223.335472
s3,962,261.546101
s3,963,268.968890
s3,964,232.197964
s3,965,233.717413
s3,966,198.854307
s3,967,221.288670
s3,968,187.863445
s3,969,138.869521
s3,970,152.211460
s3,971,120.001322
s3,972,106.156026
s3,973,94.877300
s3,974,73.133849
s3,975,75.344906
s3,976,99.504914
s3,977,99.460043
s3,978,100.219473
s3,979,166.473834
s3,980,151.415817
s3,981,167.464589
s3,982,186.321623
s3,983,227.643200
s3,984,248.107544
s3,985,248.129067
s3,986,264.827606
s3,987,228.308627
s3,988,242.342405
s3,989,231.724069
s3,990,225.952032
s3,991,216.947466
s3,992,157.625376
s3,993,220.630965
s3,994,137.751425
s3,995,140.186565
s3,996,134.229156
s3,997,125.214580
s3,998,111.075952
s3,999,61.696986
s3,1000,97.339623
s3,1001,138.434429
s3,1002,127.494326
s3,1003,144.693967
s3,1004,145.425699
s3,1005,224.934614
s3,1006,235.321318
s3,1007,232.580855
s3,1008,261.211159
s3,1009,273.920789
s3,1010,264.857401
s3,1011,280.128301
s3,1012,284.957127
s3,1013,281.030160
s3,1014,279.360267
s3,1015,243.080669
s3,1016,216.551512
s3,1017,210.910188
s3,1018,175.520224
s3,1019,148.681156
s3,1020,173.342275
s3,1021,139.534529
s3,1022,143.135338
s3,1023,152.527724
s3,1024,130.733290
s3,1025,170.076413
s3,1026,182.730920
s3,1027,193.017237
s3,1028,222.094841
s3,1029,225.631158
s3,1030,223.742111
s3,1031,273.748226
s3,1032,279.657558
s3,1033,319.777651
s3,1034,316.709875
s3,1035,305.158412
s3,1036,310.090016
s3,1037,321.555505
s3,1038,304.216614
s3,1039,274.668062
s3,1040,256.144698
s3,1041,224.440713
s3,1042,207.011019
s3,1043,200.683648
s3,1044,174.696009
s3,1045,170.959199
s3,1046,142.835574
s3,1047,133.836086
s3,1048,138.565614
s3,1049,168.978252
s3,1050,211.779853
s3,1051,227.350425
s3,1052,212.451952
s3,1053,224.243669
s3,1054,281.901679
s3,1055,294.626527
s3,1056,280.010985
s3,1057,329.215654
s3,1058,320.401734
s3,1059,338.661795
s3,1060,317.361990
s3,1061,315.411041
s3,1062,291.157064
s3,1063,252.177405
s3,1064,242.888095
s3,1065,214.112575
s3,1066,217.167506
s3,1067,168.815583
s3,1068,144.296182
s3,1069,168.066223
s3,1070,168.762096
s3,1071,172.167586
s3,1072,170.516223
s3,1073,137.926052
s3,1074,164.270607
s3,1075,183.369589
s3,1076,210.639112
s3,1077,196.157832
s3,1078,249.445551
s3,1079,270.971656
s3,1080,264.996926
s3,1081,291.471406
s3,1082,312.997206
s3,1083,293.607049
s3,1084,303.283924
s3,1085,291.013258
s3,1086,265.376008
s3,1087,245.570527
s3,1088,211.927427
s3,1089,215.369635
s3,1090,166.227233
s3,1091,142.858763
s3,1092,148.811019
s3,1093,113.666662
s3,1094,124.873730
s3,1095,133.144196
s3,1096,121.116527
s3,1097,130.190272
s3,1098,156.261905
s3,1099,170.092687
s3,1100,152.037384
s3,1101,175.174468
s3,1102,236.311389
s3,1103,238.130401
s3,1104,212.235535
s3,1105,233.364140
s3,1106,259.776389
s3,1107,242.760056
s3,1108,259.630237
s3,1109,242.023620
s3,1110,232.915263
s3,1111,187.313343
s3,1112,194.755765
s3,1113,194.220898
s3,1114,128.858017
s3,1115,143.362206
s3,1116,122.094468
s3,1117,105.054316
s3,1118,87.102304
s3,1119,68.406665
s3,1120,77.260781
s3,1121,112.959894
s3,1122,130.258159
s3,1123,151.452877
s3,1124,166.768004
s3,1125,186.216844
s3,1126,184.602993
s3,1127,190.072524
s3,1128,227.313202
s3,1129,242.483996
s3,1130,241.336889
s3,1131,215.784203
s3,1132,226.571415
s3,1133,201.032869
s3,1134,212.448565
s3,1135,175.429476
s3,1136,169.565551
s3,1137,156.659634
s3,1138,133.634362
s3,1139,135.334996
s3,1140,81.061144
s3,1141,53.432365
s3,1142,98.176509
s3,1143,105.625822
s3,1144,111.706136
s3,1145,104.073584
s3,1146,123.301102
s3,1147,135.230716
s3,1148,133.359078
s3,1149,166.601388
s3,1150,204.768173
s3,1151,206.711809
s3,1152,262.388749
s3,1153,218.907060
s3,1154,243.352212
s3,1155,269.439449
s3,1156,237.956157
s3,1157,220.530428
s3,1158,203.530286
s3,1159,196.923358
s3,1160,213.855878
s3,1161,176.611423
s3,1162,159.359154
s3,1163,125.845450
s3,1164,133.995613
s3,1165,112.824208
s3,1166,92.029846
s3,1167,100.594741
s3,1168,117.571678
s3,1169,144.649241
s3,1170,140.965808
s3,1171,169.277356
s3,1172,215.150605
s3,1173,192.423810
s3,1174,207.102095
s3,1175,262.435846
s3,1176,270.220317
s3,1177,273.870051
s3,1178,286.895295
s3,1179,279.229882
s3,1180,289.167906
s3,1181,266.870359
s3,1182,271.984254
s3,1183,223.995841
s3,1184,211.017061
s3,1185,206.487639
s3,1186,178.255143
s3,1187,180.033128
s3,1188,154.585579
s3,1189,137.187276
s3,1190,144.800566
s3,1191,133.942606
s3,1192,123.800052
s3,1193,141.915800
s3,1194,162.984908
s3,1195,187.362706
s3,1196,217.651294
s3,1197,252.632181
s3,1198,268.189650
s3,1199,307.108857
s3,1200,314.996852
s3,1201,303.240397
s3,1202,339.281871
s3,1203,332.931388
s3,1204,302.484634
s3,1205,305.305187
s3,1206,303.989676
s3,1207,273.063643
s3,1208,265.951376
s3,1209,235.662860
s3,1210,220.805644
s3,1211,186.621694
s3,1212,183.134996
s3,1213,160.823331
s3,1214,171.980078
s3,1215,134.000289
s3,1216,171.596462
s3,1217,196.475755
s3,1218,200.310374
s3,1219,208.503111
s3,1220,237.533211
s3,1221,236.121414
s3,1222,256.410412
s3,1223,281.975816
s3,1224,300.052805
s3,1225,328.249642
s3,1226,303.805798
s3,1227,333.994998
s3,1228,287.221077
s3,1229,289.075329
s3,1230,285.929029
s3,1231,286.452634
s3,1232,237.304094
s3,1233,191.171214
s3,1234,211.109667
s3,1235,184.804378
s3,1236,152.037117
s3,1237,140.959600
s3,1238,139.800045
s3,1239,151.123035
s3,1240,164.164262
s3,1241,138.924262
s3,1242,212.570986
s3,1243,192.068905
s3,1244,205.568208
s3,1245,241.927712
s3,1246,251.878331
s3,1247,304.459436
s3,1248,298.285445
s3,1249,284.224850
s3,1250,288.220738
s3,1251,285.437372
s3,1252,281.439865
s3,1253,286.085035
s3,1254,249.006182
s3,1255,265.768818
s3,1256,217.089364
s3,1257,193.703588
s3,1258,189.466818
s3,1259,122.865154
s3,1260,123.054561
s3,1261,135.377350
s3,1262,118.749322
s3,1263,116.540656
s3,1264,126.675039
s3,1265,119.376155
s3,1266,139.317379
s3,1267,136.732295
s3,1268,147.146949
s3,1269,216.844503
s3,1270,200.533872
s3,1271,220.869698
s3,1272,268.313551
s3,1273,272.319378
s3,1274,251.363443
s3,1275,250.346269
s3,1276,251.199148
s3,1277,225.860461
s3,1278,234.197783
s3,1279,208.677238
s3,1280,187.229859
s3,1281,175.249421
s3,1282,153.396759
s3,1283,152.117453
s3,1284,130.951114
s3,1285,67.675558
s3,1286,102.801707
s3,1287,69.377601
s3,1288,68.727609
s3,1289,112.377285
s3,1290,103.612509
s3,1291,127.083003
s3,1292,168.767469
s3,1293,161.393590
s3,1294,177.473683
s3,1295,214.866412
s3,1296,243.854630
s3,1297,243.174039
s3,1298,215.337891
s3,1299,229.924273
s3,1300,232.692089
s3,1301,255.780627
s3,1302,224.636957
s3,1303,206.081060
s3,1304,191.706647
s3,1305,146.773122
s3,1306,139.331021
s3,1307,121.497922
s3,1308,83.321632
s3,1309,88.308596
s3,1310,92.284260
s3,1311,66.109270
s3,1312,101.911879
s3,1313,111.839339
s3,1314,131.387769
s3,1315,121.038352
s3,1316,155.956963
s3,1317,199.145648
s3,1318,209.652548
s3,1319,203.475791
s3,1320,235.605737
s3,1321,266.419211
s3,1322,249.199210
s3,1323,257.890369
s3,1324,288.891445
s3,1325,238.168633
s3,1326,223.655552
s3,1327,192.556624
s3,1328,179.239575
s3,1329,193.908284
s3,1330,148.927685
s3,1331,115.215268
s3,1332,105.615648
s3,1333,111.228089
s3,1334,119.016075
s3,1335,95.916345
s3,1336,125.720162
s3,1337,118.060665
s3,1338,147.527192
s3,1339,169.502188
s3,1340,192.445274
s3,1341,198.161764
s3,1342,224.089047
s3,1343,254.618817
s3,1344,242.294304
s3,1345,277.954727
s3,1346,290.616768
s3,1347,300.901779
s3,1348,279.986884
s3,1349,268.937902
s3,1350,261.069518
s3,1351,230.595694
s3,1352,220.313191
s3,1353,210.718837
s3,1354,189.805838
s3,1355,151.706957
s3,1356,149.526660
s3,1357,111.501049
s3,1358,153.692363
s3,1359,133.287226
s3,1360,151.930652
s3,1361,141.864483
s3,1362,173.785968
s3,1363,201.311522
s3,1364,231.054899
s3,1365,215.516291
s3,1366,272.050138
s3,1367,275.166445
s3,1368,281.341041
s3,1369,312.998185
s3,1370,307.251940
s3,1371,308.368148
s3,1372,297.537567
s3,1373,302.929491
s3,1374,286.085093
s3,1375,265.419473
s3,1376,233.398289
s3,1377,220.126870
s3,1378,214.953515
s3,1379,211.124877
s3,1380,175.593790
s3,1381,188.199507
s3,1382,159.932107
s3,1383,142.518482
s3,1384,175.268956
s3,1385,159.956766
s3,1386,196.384400
s3,1387,224.955897
s3,1388,222.911511
s3,1389,247.168241
s3,1390,308.098676
s3,1391,290.474658
s3,1392,305.576873
s3,1393,324.216269
s3,1394,315.481303
s3,1395,315.515471
s3,1396,317.425628
s3,1397,262.381110
s3,1398,308.096189
s3,1399,249.824727
s3,1400,228.847501
s3,1401,233.043904
s3,1402,203.784527
s3,1403,164.259396
s3,1404,171.706161
s3,1405,138.411263
s3,1406,138.773268
s3,1407,124.507330
s3,1408,139.310801
s3,1409,167.902220
s3,1410,176.893141
s3,1411,196.595050
s3,1412,225.243406
s3,1413,229.459678
s3,1414,238.576502
s3,1415,261.595388
s3,1416,306.059695
s3,1417,289.645370
s3,1418,298.561949
s3,1419,290.861366
s3,1420,289.817275
s3,1421,281.206092
s3,1422,258.194866
s3,1423,236.487006
s3,1424,204.922508
s3,1425,181.528809
s3,1426,179.791023
s3,1427,165.494971
s3,1428,151.782393
s3,1429,125.671878
s3,1430,104.411664
s3,1431,125.815003
s3,1432,129.177207
s3,1433,104.024341
s3,1434,153.896014
s3,1435,166.840922
s3,1436,202.789996
s3,1437,177.656094
s3,1438,194.071865
s3,1439,243.935572
s3,1440,216.368902
s3,1441,242.774700
s3,1442,241.440466
s3,1443,241.765563
s3,1444,221.180717
s3,1445,236.452850
s3,1446,240.103040
s3,1447,212.528460
s3,1448,191.400860
s3,1449,156.637077
s3,1450,164.129350
s3,1451,130.229145
s3,1452,122.623868
s3,1453,69.494132
s3,1454,93.135175
s3,1455,68.247226
s3,1456,96.364809
s3,1457,103.396288
s3,1458,96.120715
s3,1459,134.212061
s3,1460,169.429860
s3,1461,179.290129
s3,1462,200.526152
s3,1463,195.192714
s3,1464,212.775616
s3,1465,216.311096
s3,1466,241.642281
s3,1467,258.649818
s3,1468,241.420815
s3,1469,224.226698
s3,1470,191.863569
s3,1471,198.910872
s3,1472,168.041221
s3,1473,120.741156
s3,1474,103.492067
s3,1475,107.633084
s3,1476,84.085428
s3,1477,114.297798
s3,1478,83.216785
s3,1479,66.248896
s3,1480,80.614150
s3,1481,124.492593
s3,1482,99.161419
s3,1483,145.133140
s3,1484,160.647524
s3,1485,198.723329
s3,1486,204.866717
s3,1487,209.120694
s3,1488,239.850385
s3,1489,244.207805
s3,1490,265.401583
s3,1491,250.282063
s3,1492,278.794437
s3,1493,236.643603
s3,1494,231.904364
s3,1495,197.725593
s3,1496,191.340378
s3,1497,170.150569
s3,1498,153.460790
s3,1499,148.162181
s3,1500,111.594713
s3,1501,97.298412
s3,1502,124.092986
s3,1503,102.953883
s3,1504,103.355216
s3,1505,143.978112
s3,1506,153.970429
s3,1507,118.857202
s3,1508,176.515188
s3,1509,217.410388
s3,1510,239.951785
s3,1511,238.251796
s3,1512,287.831409
s3,1513,262.558126
s3,1514,278.731812
s3,1515,286.293901
s3,1516,280.587414
s3,1517,284.848313
s3,1518,275.209563
s3,1519,241.798174
s3,1520,246.130535
s3,1521,193.514051
s3,1522,182.176491
s3,1523,196.094586
s3,1524,156.629889
s3,1525,162.682047
s3,1526,134.419242
s3,1527,138.008320
s3,1528,146.882322
s3,1529,162.675160
s3,1530,170.281876
s3,1531,195.009301
s3,1532,226.608608
s3,1533,257.105916
s3,1534,260.955394
s3,1535,288.807369
s3,1536,308.964434
s3,1537,288.962471
s3,1538,287.664154
s3,1539,339.596601
s3,1540,330.569057
s3,1541,301.063627
s3,1542,291.891253
s3,1543,254.017661
s3,1544,227.485002
s3,1545,234.168678
s3,1546,185.691122
s3,1547,206.044292
s3,1548,166.029856
s3,1549,171.048424
s3,1550,191.734546
s3,1551,190.837804
s3,1552,161.670083
s3,1553,193.219175
s3,1554,174.359669
s3,1555,199.329428
s3,1556,234.543441
s3,1557,271.467425
s3,1558,260.298158
s3,1559,296.064692
s3,1560,303.753122
s3,1561,292.384680
s3,1562,315.680181
s3,1563,341.567955
s3,1564,310.613754
s3,1565,309.360351
s3,1566,299.414103
s3,1567,255.884259
s3,1568,266.426250
s3,1569,249.107663
s3,1570,229.528486
s3,1571,205.876005
s3,1572,161.616327
s3,1573,147.990612
s3,1574,138.071544
s3,1575,134.744561
s3,1576,140.517444
s3,1577,178.035189
s3,1578,198.906355
s3,1579,182.091640
s3,1580,224.090121
s3,1581,210.603310
s3,1582,244.546542
s3,1583,250.798838
s3,1584,254.368611
s3,1585,290.567528
s3,1586,295.293216
s3,1587,286.470989
s3,1588,278.114713
s3,1589,259.137690
s3,1590,256.763772
s3,1591,229.905914
s3,1592,221.764048
s3,1593,176.302388
s3,1594,177.417807
s3,1595,162.198290
s3,1596,157.372125
s3,1597,142.067551
s3,1598,121.099028
s3,1599,105.311574
s3,1600,90.569269
s3,1601,128.353082
s3,1602,164.102500
s3,1603,184.473080
s3,1604,136.007494
s3,1605,183.980451
s3,1606,209.319820
s3,1607,215.153903
s3,1608,248.411471
s3,1609,255.446810
s3,1610,250.987249
s3,1611,257.734669
s3,1612,226.529253
s3,1613,225.080600
s3,1614,210.576521
s3,1615,220.169687
s3,1616,158.619791
s3,1617,159.264388
s3,1618,153.810155
s3,1619,121.254090
s3,1620,119.129834
s3,1621,84.076099
s3,1622,94.875327
s3,1623,101.210707
s3,1624,126.761384
s3,1625,112.123057
s3,1626,137.180930
s3,1627,131.833919
s3,1628,152.745347
s3,1629,196.631141
s3,1630,200.670030
s3,1631,231.880710
s3,1632,235.201155
s3,1633,268.223828
s3,1634,277.898495
s3,1635,226.576441
s3,1636,264.482560
s3,1637,231.482940
s3,1638,217.627639
s3,1639,190.282171
s3,1640,183.641404
s3,1641,133.636361
s3,1642,119.740550
s3,1643,101.150521
s3,1644,103.326532
s3,1645,103.072973
s3,1646,94.818137
s3,1647,89.067734
s3,1648,79.299420
s3,1649,71.351471
s3,1650,121.127395
s3,1651,135.598213
s3,1652,159.794620
s3,1653,198.575372
s3,1654,193.904346
s3,1655,212.710590
s3,1656,194.805332
s3,1657,252.500099
s3,1658,249.503484
s3,1659,239.838934
s3,1660,253.837582
s3,1661,221.928033
s3,1662,216.591356
s3,1663,239.933642
s3,1664,201.698020
s3,1665,184.848020
s3,1666,163.036282
s3,1667,144.384112
s3,1668,123.524304
s3,1669,147.610243
s3,1670,105.504588
s3,1671,119.505151
s3,1672,110.728206
s3,1673,120.179839
s3,1674,102.759805
s3,1675,130.357694
s3,1676,207.453779
s3,1677,228.860656
s3,1678,219.785077
s3,1679,245.993625
s3,1680,272.807015
s3,1681,259.312084
s3,1682,310.751407
s3,1683,267.617357
s3,1684,269.130140
s3,1685,227.760525
s3,1686,283.142662
s3,1687,243.365222
s3,1688,249.753927
s3,1689,188.286029
s3,1690,190.868745
s3,1691,169.776512
s3,1692,158.116023
s3,1693,178.725749
s3,1694,177.357634
s3,1695,164.100980
s3,1696,141.938142
s3,1697,174.010669
s3,1698,196.951015
s3,1699,203.417542
s3,1700,224.790850
s3,1701,245.345987
s3,1702,244.504386
s3,1703,282.095411
s3,1704,319.787303
s3,1705,289.837784
s3,1706,313.673493
s3,1707,326.881410
s3,1708,287.377817
s3,1709,297.581292
s3,1710,258.775722
s3,1711,258.932708
s3,1712,226.599548
s3,1713,214.403853
s3,1714,201.101313
s3,1715,186.659173
s3,1716,173.156136
s3,1717,127.482525
s3,1718,185.907424
s3,1719,155.930237
s3,1720,147.995003
s3,1721,165.690927
s3,1722,195.255114
s3,1723,192.138359
s3,1724,221.538210
s3,1725,241.378971
s3,1726,277.595154
s3,1727,274.985317
s3,1728,308.919097
s3,1729,317.623766
